clip,time,length,bladeX,bladeY,bladeZ,hipsYaw,leftX,leftY,leftZ,rightX,rightY,rightZ
Pelag_Saber_B_Timed,0.026667,0.640000,-0.201427,0.191635,-0.489147,358.877300,-0.231822,0.002965,0.320123,0.404011,0.053854,-0.179204
Pelag_Saber_B_Timed,0.030000,0.640000,-0.289460,0.200417,-0.447041,11.088300,-0.217342,0.003110,0.326497,0.419238,0.041557,-0.193618
Pelag_Saber_B_Timed,0.033333,0.640000,-0.372899,0.209051,-0.386734,24.021600,-0.201179,0.002501,0.329867,0.436213,0.027175,-0.206838
Pelag_Saber_B_Timed,0.036667,0.640000,-0.443755,0.218701,-0.311600,37.006050,-0.185731,0.003310,0.329655,0.458379,0.022779,-0.221120
Pelag_Saber_B_Timed,0.040000,0.640000,-0.490689,0.234992,-0.253845,46.126120,-0.178726,0.007177,0.325224,0.474670,0.030360,-0.239578
Pelag_Saber_B_Timed,0.043333,0.640000,-0.521175,0.262712,-0.247124,48.407680,-0.181755,0.007784,0.316527,0.470790,0.027762,-0.256212
Pelag_Saber_B_Timed,0.046667,0.640000,-0.544752,0.302739,-0.268964,47.029800,-0.190408,0.011226,0.307579,0.453291,0.019984,-0.268054
Pelag_Saber_B_Timed,0.050000,0.640000,-0.568512,0.334420,-0.269186,47.627120,-0.200615,0.014484,0.300388,0.432872,0.013080,-0.277014
Pelag_Saber_B_Timed,0.053333,0.640000,-0.599102,0.349246,-0.218134,53.394920,-0.213388,0.017785,0.296852,0.410851,0.008118,-0.281312
Pelag_Saber_B_Timed,0.056667,0.640000,-0.622864,0.352523,-0.141749,61.313880,-0.227405,0.022329,0.297146,0.391635,0.007398,-0.282694
Pelag_Saber_B_Timed,0.060000,0.640000,-0.630089,0.347041,-0.074356,67.969040,-0.234547,0.025059,0.290473,0.379377,0.012088,-0.287320
Pelag_Saber_B_Timed,0.063333,0.640000,-0.622664,0.326904,-0.028850,72.196180,-0.228978,0.017564,0.261762,0.369670,0.014010,-0.297322
Pelag_Saber_B_Timed,0.066667,0.640000,-0.606515,0.299719,0.005141,75.157420,-0.216482,0.011424,0.219125,0.360383,0.015665,-0.308407
Pelag_Saber_B_Timed,0.070000,0.640000,-0.590308,0.275970,0.027242,77.015500,-0.206598,0.009236,0.184207,0.351335,0.014719,-0.316641
Pelag_Saber_B_Timed,0.073333,0.640000,-0.578477,0.262821,0.035276,77.604680,-0.203740,0.010160,0.166696,0.342891,0.014425,-0.321611
Pelag_Saber_B_Timed,0.076667,0.640000,-0.568990,0.252296,0.032224,77.119540,-0.205660,0.010402,0.156800,0.334945,0.012349,-0.325487
Pelag_Saber_B_Timed,0.080000,0.640000,-0.561034,0.243746,0.025272,76.251560,-0.211451,0.012640,0.148985,0.327531,0.010308,-0.328909
Pelag_Saber_B_Timed,0.083333,0.640000,-0.554751,0.238129,0.014944,75.065200,-0.221457,0.018875,0.142086,0.320804,0.009345,-0.332243
Pelag_Saber_B_Timed,0.086667,0.640000,-0.549816,0.234329,0.000720,73.495930,-0.234957,0.029347,0.134189,0.314929,0.008936,-0.335729
Pelag_Saber_B_Timed,0.090000,0.640000,-0.544997,0.231154,-0.011963,72.040090,-0.245942,0.040756,0.124303,0.309861,0.009798,-0.338707
Pelag_Saber_B_Timed,0.093333,0.640000,-0.540173,0.227786,-0.021011,70.891370,-0.252175,0.048476,0.115685,0.305536,0.011280,-0.340545
Pelag_Saber_B_Timed,0.096667,0.640000,-0.535745,0.225009,-0.028574,69.856640,-0.256013,0.053424,0.109646,0.301933,0.013374,-0.341518
Pelag_Saber_B_Timed,0.100000,0.640000,-0.531553,0.222623,-0.035573,68.852100,-0.258720,0.056729,0.105514,0.298904,0.015872,-0.341975
Pelag_Saber_B_Timed,0.103333,0.640000,-0.527588,0.220271,-0.042232,67.852560,-0.260472,0.057952,0.103721,0.296528,0.018520,-0.341754
Pelag_Saber_B_Timed,0.106667,0.640000,-0.523906,0.218294,-0.048348,66.883350,-0.261416,0.057349,0.104152,0.294657,0.021461,-0.340904
Pelag_Saber_B_Timed,0.110000,0.640000,-0.520396,0.216574,-0.054187,65.936300,-0.262430,0.056501,0.104735,0.292874,0.024236,-0.340198
Pelag_Saber_B_Timed,0.113333,0.640000,-0.517056,0.214880,-0.059811,65.009110,-0.263689,0.055543,0.105051,0.291140,0.026498,-0.339755
Pelag_Saber_B_Timed,0.116667,0.640000,-0.513913,0.213438,-0.065175,64.103900,-0.265005,0.054350,0.105500,0.289481,0.028553,-0.339430
Pelag_Saber_B_Timed,0.120000,0.640000,-0.510891,0.212174,-0.070379,63.219230,-0.266615,0.053393,0.105252,0.287626,0.030293,-0.339676
Pelag_Saber_B_Timed,0.123333,0.640000,-0.507987,0.210935,-0.075433,62.356050,-0.268638,0.052789,0.103913,0.285488,0.031457,-0.340661
Pelag_Saber_B_Timed,0.126667,0.640000,-0.505220,0.209873,-0.080340,61.513150,-0.270903,0.052409,0.101871,0.283160,0.032321,-0.342243
Pelag_Saber_B_Timed,0.130000,0.640000,-0.502535,0.208944,-0.085192,60.685640,-0.273190,0.051904,0.099483,0.280662,0.033174,-0.344438
Pelag_Saber_B_Timed,0.133333,0.640000,-0.499928,0.208054,-0.089990,59.873280,-0.275430,0.051076,0.096816,0.277904,0.034028,-0.347312
Pelag_Saber_B_Timed,0.136667,0.640000,-0.497411,0.207297,-0.094742,59.076090,-0.277665,0.050137,0.093795,0.274975,0.034918,-0.350811
Pelag_Saber_B_Timed,0.140000,0.640000,-0.494941,0.206649,-0.099541,58.289630,-0.279856,0.049083,0.090571,0.272149,0.035880,-0.354754
Pelag_Saber_B_Timed,0.143333,0.640000,-0.492499,0.206044,-0.104390,57.511230,-0.281983,0.047882,0.087169,0.269393,0.036854,-0.359049
Pelag_Saber_B_Timed,0.146667,0.640000,-0.490106,0.205550,-0.109293,56.743320,-0.284047,0.046579,0.083566,0.266698,0.037891,-0.363751
Pelag_Saber_B_Timed,0.150000,0.640000,-0.487780,0.205204,-0.114345,55.989110,-0.286044,0.045135,0.079852,0.264314,0.038998,-0.368865
Pelag_Saber_B_Timed,0.153333,0.640000,-0.485483,0.204973,-0.119542,55.245910,-0.287946,0.043599,0.076159,0.262271,0.040126,-0.374087
Pelag_Saber_B_Timed,0.156667,0.640000,-0.483252,0.204894,-0.124895,54.516180,-0.289760,0.041936,0.072372,0.260417,0.041371,-0.379641
Pelag_Saber_B_Timed,0.160000,0.640000,-0.481216,0.205108,-0.130518,53.810740,-0.291512,0.039995,0.068217,0.258654,0.043042,-0.386288
Pelag_Saber_B_Timed,0.163333,0.640000,-0.479508,0.205728,-0.136384,53.152230,-0.293117,0.037653,0.063539,0.256957,0.045719,-0.394772
Pelag_Saber_B_Timed,0.166667,0.640000,-0.477995,0.206655,-0.142535,52.518080,-0.294565,0.035096,0.058501,0.255023,0.049259,-0.404090
Pelag_Saber_B_Timed,0.170000,0.640000,-0.476393,0.207715,-0.149186,51.851270,-0.295996,0.032637,0.053294,0.252454,0.052816,-0.412457
Pelag_Saber_B_Timed,0.173333,0.640000,-0.474711,0.208987,-0.156369,51.152960,-0.297301,0.030262,0.047893,0.249288,0.056803,-0.420215
Pelag_Saber_B_Timed,0.176667,0.640000,-0.472909,0.210407,-0.164049,50.422070,-0.298537,0.028012,0.042305,0.245482,0.061023,-0.426938
Pelag_Saber_B_Timed,0.180000,0.640000,-0.470600,0.211700,-0.172324,49.597910,-0.300173,0.026357,0.036755,0.240940,0.063629,-0.430214
Pelag_Saber_B_Timed,0.183333,0.640000,-0.467660,0.210709,-0.181018,48.675540,-0.302483,0.023432,0.031211,0.235716,0.062223,-0.429717
Pelag_Saber_B_Timed,0.186667,0.640000,-0.464145,0.209592,-0.190272,47.659820,-0.305270,0.021064,0.025643,0.229714,0.060003,-0.426694
Pelag_Saber_B_Timed,0.190000,0.640000,-0.459895,0.208457,-0.200645,46.504260,-0.308363,0.019145,0.020249,0.222595,0.057551,-0.421425
Pelag_Saber_B_Timed,0.193333,0.640000,-0.455078,0.206551,-0.211717,45.263920,-0.312070,0.016905,0.014550,0.214335,0.055492,-0.414550
Pelag_Saber_B_Timed,0.196667,0.640000,-0.449394,0.204647,-0.223841,43.883620,-0.316159,0.015136,0.008885,0.204670,0.055346,-0.406547
Pelag_Saber_B_Timed,0.200000,0.640000,-0.441803,0.202740,-0.238669,42.150070,-0.319835,0.013642,0.004589,0.192395,0.055171,-0.396577
Pelag_Saber_B_Timed,0.203333,0.640000,-0.431528,0.203839,-0.256725,39.957280,-0.323328,0.015777,0.002039,0.175102,0.055883,-0.383673
Pelag_Saber_B_Timed,0.206667,0.640000,-0.418711,0.205007,-0.277095,37.409410,-0.327097,0.018515,0.000451,0.153973,0.056454,-0.368118
Pelag_Saber_B_Timed,0.210000,0.640000,-0.403553,0.206528,-0.299222,34.605400,-0.330865,0.021301,-0.000508,0.132917,0.059004,-0.350056
Pelag_Saber_B_Timed,0.213333,0.640000,-0.385751,0.207822,-0.322766,31.540160,-0.335100,0.023868,-0.000929,0.111431,0.062512,-0.329112
Pelag_Saber_B_Timed,0.216667,0.640000,-0.365021,0.209607,-0.347510,28.217670,-0.340021,0.026961,-0.001044,0.089545,0.067471,-0.305196
Pelag_Saber_B_Timed,0.220000,0.640000,-0.341694,0.212445,-0.373233,24.744750,-0.344860,0.029607,-0.000972,0.072065,0.074357,-0.278635
Pelag_Saber_B_Timed,0.223333,0.640000,-0.315744,0.212567,-0.399928,21.143440,-0.349537,0.027323,-0.000391,0.059196,0.079163,-0.248494
Pelag_Saber_B_Timed,0.226667,0.640000,-0.286704,0.214072,-0.426994,17.387480,-0.354632,0.024905,0.000429,0.049663,0.084586,-0.214589
Pelag_Saber_B_Timed,0.230000,0.640000,-0.254355,0.216619,-0.453438,13.504100,-0.360212,0.022300,0.000900,0.045196,0.087339,-0.178716
Pelag_Saber_B_Timed,0.233333,0.640000,-0.218577,0.221232,-0.479068,9.480419,-0.366349,0.020201,0.001403,0.044089,0.086351,-0.139812
Pelag_Saber_B_Timed,0.236667,0.640000,-0.179312,0.227185,-0.503176,5.324712,-0.373254,0.018105,0.001749,0.045062,0.083186,-0.098497
Pelag_Saber_B_Timed,0.240000,0.640000,-0.136650,0.233457,-0.524134,1.085768,-0.381032,0.016010,0.000608,0.050757,0.079330,-0.058717
Pelag_Saber_B_Timed,0.243333,0.640000,-0.089970,0.240577,-0.541211,356.727800,-0.389620,0.014719,-0.002313,0.063057,0.075478,-0.019878
Pelag_Saber_B_Timed,0.246667,0.640000,-0.040229,0.248262,-0.554262,352.269400,-0.398941,0.013603,-0.007073,0.079539,0.071289,0.020226
Pelag_Saber_B_Timed,0.250000,0.640000,0.009926,0.256823,-0.563116,347.830900,-0.408662,0.013033,-0.014637,0.098177,0.068417,0.060109
Pelag_Saber_B_Timed,0.253333,0.640000,0.061002,0.266140,-0.567439,343.334400,-0.418191,0.013003,-0.025792,0.121290,0.067928,0.100000
Pelag_Saber_B_Timed,0.256667,0.640000,0.111939,0.276185,-0.567476,338.835000,-0.426900,0.013370,-0.039880,0.146551,0.070649,0.141423
Pelag_Saber_B_Timed,0.260000,0.640000,0.157895,0.287732,-0.565344,334.648900,-0.434670,0.014747,-0.054857,0.165990,0.076306,0.182851
Pelag_Saber_B_Timed,0.263333,0.640000,0.198076,0.297991,-0.562498,330.751800,-0.441542,0.014176,-0.069942,0.178426,0.081111,0.223417
Pelag_Saber_B_Timed,0.266667,0.640000,0.233560,0.309255,-0.559170,327.129100,-0.447672,0.014282,-0.084700,0.185771,0.087362,0.262730
Pelag_Saber_B_Timed,0.270000,0.640000,0.262564,0.321322,-0.556941,324.127200,-0.454285,0.015369,-0.097316,0.186482,0.092608,0.298466
Pelag_Saber_B_Timed,0.273333,0.640000,0.282476,0.330544,-0.557205,322.006600,-0.462625,0.015765,-0.105949,0.180178,0.093596,0.330312
Pelag_Saber_B_Timed,0.276667,0.640000,0.296282,0.340736,-0.560368,320.511900,-0.471845,0.017008,-0.112223,0.169758,0.092046,0.357921
Pelag_Saber_B_Timed,0.280000,0.640000,0.310292,0.356922,-0.565949,319.218500,-0.480546,0.018141,-0.119713,0.159187,0.085556,0.379793
Pelag_Saber_B_Timed,0.283333,0.640000,0.327071,0.383344,-0.574271,318.011300,-0.488557,0.018128,-0.129472,0.150331,0.067896,0.396312
Pelag_Saber_B_Timed,0.286667,0.640000,0.342892,0.416717,-0.583457,316.967400,-0.496699,0.018853,-0.140111,0.141322,0.044310,0.407085
Pelag_Saber_B_Timed,0.290000,0.640000,0.355285,0.446793,-0.590197,315.949500,-0.504821,0.019556,-0.151472,0.131724,0.025417,0.410432
Pelag_Saber_B_Timed,0.293333,0.640000,0.365041,0.469143,-0.593369,314.681100,-0.513094,0.020513,-0.163429,0.122966,0.017017,0.404695
Pelag_Saber_B_Timed,0.296667,0.640000,0.372388,0.487521,-0.595504,313.450500,-0.520717,0.020422,-0.175934,0.116246,0.013623,0.392685
Pelag_Saber_B_Timed,0.300000,0.640000,0.374588,0.506373,-0.599959,313.023000,-0.525837,0.018170,-0.188941,0.111501,0.010447,0.380211
Pelag_Saber_B_Timed,0.303333,0.640000,0.367990,0.536610,-0.609588,314.150100,-0.527628,0.020232,-0.203476,0.108759,0.012687,0.367765
Pelag_Saber_B_Timed,0.306667,0.640000,0.354935,0.567006,-0.621474,316.297700,-0.527819,0.020733,-0.218091,0.107900,0.013917,0.353223
Pelag_Saber_B_Timed,0.310000,0.640000,0.342543,0.590927,-0.630666,318.172500,-0.527856,0.021011,-0.229671,0.108373,0.013406,0.339531
Pelag_Saber_B_Timed,0.313333,0.640000,0.334503,0.607732,-0.635932,319.177700,-0.527476,0.022261,-0.237498,0.110536,0.012838,0.329548
Pelag_Saber_B_Timed,0.316667,0.640000,0.328553,0.618358,-0.639462,319.759400,-0.526149,0.022461,-0.243380,0.114165,0.011252,0.322236
Pelag_Saber_B_Timed,0.320000,0.640000,0.324011,0.624046,-0.641987,320.005300,-0.524175,0.022338,-0.248586,0.117661,0.009605,0.316399
Pelag_Saber_B_Timed,0.323333,0.640000,0.320970,0.625248,-0.643588,319.873000,-0.521512,0.022828,-0.253329,0.120282,0.008780,0.312016
Pelag_Saber_B_Timed,0.326667,0.640000,0.319349,0.621553,-0.644311,319.414700,-0.518097,0.022914,-0.257390,0.122677,0.007841,0.309120
Pelag_Saber_B_Timed,0.330000,0.640000,0.318076,0.615485,-0.644695,318.871200,-0.514359,0.023106,-0.261280,0.125297,0.007556,0.306436
Pelag_Saber_B_Timed,0.333333,0.640000,0.316824,0.608117,-0.644894,318.313100,-0.510012,0.023297,-0.265414,0.128225,0.007925,0.303131
Pelag_Saber_B_Timed,0.336667,0.640000,0.315746,0.598375,-0.644682,317.691200,-0.505340,0.023596,-0.269255,0.131201,0.008852,0.299845
Pelag_Saber_B_Timed,0.340000,0.640000,0.314461,0.584727,-0.643976,317.053200,-0.501683,0.024018,-0.272014,0.134198,0.010097,0.297503
Pelag_Saber_B_Timed,0.343333,0.640000,0.312785,0.564184,-0.642296,316.336700,-0.501224,0.025383,-0.277354,0.137059,0.010918,0.296288
Pelag_Saber_B_Timed,0.346667,0.640000,0.310179,0.539818,-0.639673,315.645200,-0.501077,0.027577,-0.281791,0.139587,0.011817,0.295485
Pelag_Saber_B_Timed,0.350000,0.640000,0.306159,0.516565,-0.636940,315.224000,-0.496139,0.025878,-0.273615,0.142073,0.012062,0.295280
Pelag_Saber_B_Timed,0.353333,0.640000,0.301794,0.496618,-0.633801,315.009200,-0.485026,0.020625,-0.244663,0.144811,0.013586,0.296225
Pelag_Saber_B_Timed,0.356667,0.640000,0.296436,0.477788,-0.630593,315.003400,-0.468776,0.014547,-0.202502,0.148023,0.014879,0.298547
Pelag_Saber_B_Timed,0.360000,0.640000,0.287847,0.463235,-0.629518,315.498000,-0.449140,0.009146,-0.156888,0.152036,0.015012,0.302418
Pelag_Saber_B_Timed,0.363333,0.640000,0.275238,0.456868,-0.631824,316.672900,-0.424146,0.006499,-0.104942,0.156804,0.015377,0.308866
Pelag_Saber_B_Timed,0.366667,0.640000,0.259834,0.454494,-0.636284,318.328000,-0.395222,0.008798,-0.048353,0.162100,0.015143,0.318037
Pelag_Saber_B_Timed,0.370000,0.640000,0.242473,0.453191,-0.641434,320.184800,-0.370525,0.013447,-0.003746,0.168285,0.015670,0.327802
Pelag_Saber_B_Timed,0.373333,0.640000,0.222976,0.454267,-0.647012,322.198500,-0.353536,0.013758,0.020470,0.176179,0.019378,0.338124
Pelag_Saber_B_Timed,0.376667,0.640000,0.201412,0.456334,-0.652964,324.419600,-0.340748,0.009905,0.032533,0.185846,0.024189,0.348127
Pelag_Saber_B_Timed,0.380000,0.640000,0.179035,0.458086,-0.658246,326.703200,-0.330338,0.007754,0.042088,0.196476,0.028786,0.353263
Pelag_Saber_B_Timed,0.383333,0.640000,0.156107,0.459145,-0.662591,329.015900,-0.322836,0.007956,0.051397,0.207147,0.031724,0.351938
Pelag_Saber_B_Timed,0.386667,0.640000,0.132400,0.459880,-0.666116,331.389200,-0.318446,0.008122,0.058552,0.218001,0.033372,0.345268
Pelag_Saber_B_Timed,0.390000,0.640000,0.108510,0.460019,-0.668524,333.771600,-0.313256,0.008310,0.066133,0.229350,0.034342,0.332762
Pelag_Saber_B_Timed,0.393333,0.640000,0.085009,0.458250,-0.669593,336.098400,-0.305261,0.007443,0.075399,0.240378,0.033931,0.313431
Pelag_Saber_B_Timed,0.396667,0.640000,0.061414,0.455910,-0.669521,338.431200,-0.296371,0.006710,0.084893,0.250725,0.033176,0.287999
Pelag_Saber_B_Timed,0.400000,0.640000,0.036736,0.453532,-0.668584,340.909900,-0.288210,0.006586,0.092886,0.261492,0.032263,0.258349
Pelag_Saber_B_Timed,0.403333,0.640000,0.010777,0.449895,-0.666705,343.572100,-0.282133,0.005818,0.098640,0.272183,0.030036,0.224057
Pelag_Saber_B_Timed,0.406667,0.640000,-0.016166,0.446105,-0.663633,346.379900,-0.277161,0.005729,0.103266,0.281974,0.028341,0.185223
Pelag_Saber_B_Timed,0.410000,0.640000,-0.044363,0.442166,-0.659213,349.365100,-0.271431,0.006601,0.107827,0.291757,0.027464,0.144109
Pelag_Saber_B_Timed,0.413333,0.640000,-0.074161,0.436245,-0.653158,352.593800,-0.264341,0.006819,0.112294,0.300736,0.025536,0.099851
Pelag_Saber_B_Timed,0.416667,0.640000,-0.105003,0.430025,-0.645250,356.000200,-0.256551,0.007981,0.116718,0.308179,0.024761,0.052784
Pelag_Saber_B_Timed,0.420000,0.640000,-0.135853,0.423732,-0.635569,359.423100,-0.247825,0.009950,0.122034,0.316206,0.025718,0.006367
Pelag_Saber_B_Timed,0.423333,0.640000,-0.166615,0.413314,-0.624000,2.837758,-0.237243,0.008755,0.128665,0.327162,0.024694,-0.039928
Pelag_Saber_B_Timed,0.426667,0.640000,-0.197209,0.402883,-0.610553,6.274891,-0.225485,0.008350,0.135902,0.338841,0.025602,-0.086979
Pelag_Saber_B_Timed,0.430000,0.640000,-0.226783,0.393096,-0.595827,9.664112,-0.214609,0.008486,0.143203,0.348125,0.027666,-0.131474
Pelag_Saber_B_Timed,0.433333,0.640000,-0.255350,0.383345,-0.580029,13.031330,-0.204943,0.008265,0.150437,0.355929,0.029501,-0.172590
Pelag_Saber_B_Timed,0.436667,0.640000,-0.282886,0.374221,-0.563126,16.363690,-0.195900,0.008470,0.158090,0.362782,0.031961,-0.211092
Pelag_Saber_B_Timed,0.440000,0.640000,-0.308667,0.365812,-0.545652,19.536400,-0.188088,0.008880,0.166895,0.366045,0.034222,-0.244890
Pelag_Saber_B_Timed,0.443333,0.640000,-0.332601,0.357423,-0.527977,22.531230,-0.181805,0.008593,0.176751,0.366223,0.034624,-0.272380
Pelag_Saber_B_Timed,0.446667,0.640000,-0.355008,0.349826,-0.510125,25.379550,-0.176280,0.008475,0.187882,0.364917,0.034295,-0.294823
Pelag_Saber_B_Timed,0.450000,0.640000,-0.375888,0.342956,-0.492256,28.029150,-0.170355,0.008540,0.201244,0.361072,0.033737,-0.313747
Pelag_Saber_B_Timed,0.453333,0.640000,-0.395324,0.336057,-0.474570,30.471360,-0.163390,0.008127,0.217165,0.354322,0.032240,-0.328810
Pelag_Saber_B_Timed,0.456667,0.640000,-0.413505,0.330006,-0.457187,32.723500,-0.155366,0.008147,0.234125,0.346107,0.030363,-0.339985
Pelag_Saber_B_Timed,0.460000,0.640000,-0.430595,0.324825,-0.440180,34.768610,-0.146306,0.008466,0.250447,0.337485,0.028038,-0.349135
Pelag_Saber_B_Timed,0.463333,0.640000,-0.446715,0.319853,-0.423727,36.593660,-0.135677,0.008400,0.266209,0.328257,0.024565,-0.357653
Pelag_Saber_B_Timed,0.466667,0.640000,-0.461986,0.315872,-0.407886,38.215220,-0.124307,0.008678,0.281033,0.319005,0.020852,-0.364300
Pelag_Saber_B_Timed,0.470000,0.640000,-0.476529,0.312750,-0.392552,39.657340,-0.114632,0.008650,0.293980,0.311690,0.017003,-0.367200
Pelag_Saber_B_Timed,0.473333,0.640000,-0.490580,0.312644,-0.377918,40.877440,-0.107361,0.009792,0.305496,0.307480,0.015096,-0.365437
Pelag_Saber_B_Timed,0.476667,0.640000,-0.504052,0.313499,-0.363968,41.916510,-0.101963,0.010453,0.316472,0.304918,0.013732,-0.360163
Pelag_Saber_B_Timed,0.480000,0.640000,-0.516523,0.314257,-0.350232,42.924190,-0.098973,0.010615,0.327254,0.302481,0.012516,-0.352637
Pelag_Saber_B_Timed,0.483333,0.640000,-0.528142,0.316304,-0.336505,43.947140,-0.099415,0.011745,0.338374,0.300285,0.012318,-0.342288
Pelag_Saber_B_Timed,0.486667,0.640000,-0.538820,0.318166,-0.323051,44.939980,-0.102189,0.012488,0.349809,0.298920,0.011982,-0.329519
Pelag_Saber_B_Timed,0.490000,0.640000,-0.547787,0.318839,-0.310079,45.916920,-0.104696,0.012957,0.360835,0.298103,0.011714,-0.317048
Pelag_Saber_B_Timed,0.493333,0.640000,-0.554809,0.318096,-0.297496,46.923700,-0.106341,0.013382,0.371313,0.297915,0.011659,-0.305260
Pelag_Saber_B_Timed,0.496667,0.640000,-0.560212,0.316022,-0.285480,47.915810,-0.107818,0.013531,0.381427,0.298360,0.011735,-0.293658
Pelag_Saber_B_Timed,0.500000,0.640000,-0.564116,0.313129,-0.274672,48.772500,-0.108595,0.013677,0.390778,0.298859,0.012116,-0.283722
Pelag_Saber_B_Timed,0.503333,0.640000,-0.566371,0.309553,-0.265342,49.450350,-0.108382,0.014141,0.399213,0.299199,0.012756,-0.276065
Pelag_Saber_B_Timed,0.506667,0.640000,-0.567252,0.305138,-0.257287,49.992900,-0.107662,0.014471,0.406801,0.299419,0.013135,-0.269967
Pelag_Saber_B_Timed,0.510000,0.640000,-0.567562,0.300884,-0.250444,50.410700,-0.107104,0.014613,0.413416,0.299273,0.013304,-0.264910
Pelag_Saber_B_Timed,0.513333,0.640000,-0.567449,0.297315,-0.245047,50.677020,-0.107041,0.014697,0.418819,0.298399,0.013377,-0.261034
Pelag_Saber_B_Timed,0.516667,0.640000,-0.566839,0.293885,-0.240877,50.819400,-0.107223,0.014507,0.423206,0.297094,0.013065,-0.258163
Pelag_Saber_B_Timed,0.520000,0.640000,-0.566182,0.290735,-0.237193,50.929780,-0.107395,0.014241,0.427130,0.296145,0.012667,-0.255369
Pelag_Saber_B_Timed,0.523333,0.640000,-0.565620,0.288138,-0.233817,51.033530,-0.107472,0.014148,0.430714,0.295928,0.012464,-0.252331
Pelag_Saber_B_Timed,0.526667,0.640000,-0.565023,0.285807,-0.230934,51.105030,-0.107544,0.013956,0.433828,0.296066,0.012166,-0.249396
Pelag_Saber_B_Timed,0.530000,0.640000,-0.564415,0.283656,-0.228349,51.159450,-0.107605,0.013698,0.436649,0.296228,0.011844,-0.246642
Pelag_Saber_B_Timed,0.533333,0.640000,-0.563803,0.281826,-0.226032,51.199950,-0.107647,0.013537,0.439205,0.296341,0.011679,-0.244093
Pelag_Saber_B_Timed,0.536667,0.640000,-0.563185,0.280168,-0.224015,51.223230,-0.107680,0.013300,0.441466,0.296477,0.011485,-0.241727
Pelag_Saber_B_Timed,0.540000,0.640000,-0.562563,0.278628,-0.222202,51.234790,-0.107724,0.012997,0.443525,0.296523,0.011263,-0.239555
Pelag_Saber_B_Timed,0.543333,0.640000,-0.561936,0.277330,-0.220579,51.234970,-0.107781,0.012756,0.445392,0.296417,0.011143,-0.237602
Pelag_Saber_B_Timed,0.546667,0.640000,-0.561309,0.276146,-0.219161,51.223350,-0.107849,0.012444,0.447054,0.296220,0.010990,-0.235843
Pelag_Saber_B_Timed,0.550000,0.640000,-0.560687,0.275051,-0.217887,51.204280,-0.107943,0.012087,0.448574,0.296003,0.010819,-0.234212
Pelag_Saber_B_Timed,0.553333,0.640000,-0.560069,0.274148,-0.216755,51.177850,-0.108069,0.011786,0.449952,0.295783,0.010733,-0.232698
Pelag_Saber_B_Timed,0.556667,0.640000,-0.559458,0.273333,-0.215768,51.143890,-0.108221,0.011437,0.451187,0.295543,0.010626,-0.231313
Pelag_Saber_B_Timed,0.560000,0.640000,-0.558858,0.272582,-0.214871,51.106390,-0.108406,0.011079,0.452337,0.295292,0.010515,-0.230027
Pelag_Saber_B_Timed,0.563333,0.640000,-0.558270,0.271971,-0.214060,51.065670,-0.108635,0.010796,0.453420,0.295031,0.010477,-0.228840
Pelag_Saber_B_Timed,0.566667,0.640000,-0.557694,0.271424,-0.213339,51.021350,-0.108898,0.010501,0.454418,0.294761,0.010433,-0.227753
Pelag_Saber_B_Timed,0.570000,0.640000,-0.557134,0.270924,-0.212668,50.976470,-0.109160,0.010216,0.455340,0.294492,0.010398,-0.226741
Pelag_Saber_B_Timed,0.573333,0.640000,-0.556588,0.270468,-0.212042,50.931210,-0.109413,0.009940,0.456180,0.294226,0.010370,-0.225800
Pelag_Saber_B_Timed,0.576667,0.640000,-0.556058,0.270059,-0.211466,50.885340,-0.109666,0.009672,0.456943,0.293962,0.010350,-0.224934
Pelag_Saber_B_Timed,0.580000,0.640000,-0.555549,0.269687,-0.210910,50.841270,-0.109907,0.009429,0.457654,0.293707,0.010350,-0.224122
Pelag_Saber_B_Timed,0.583333,0.640000,-0.555059,0.269300,-0.210368,50.799390,-0.110133,0.009163,0.458314,0.293464,0.010323,-0.223364
Pelag_Saber_B_Timed,0.586667,0.640000,-0.554590,0.268950,-0.209847,50.759290,-0.110348,0.008922,0.458922,0.293230,0.010316,-0.222660
Pelag_Saber_B_Timed,0.590000,0.640000,-0.554144,0.268634,-0.209334,50.722140,-0.110549,0.008722,0.459495,0.293010,0.010335,-0.221999
Pelag_Saber_B_Timed,0.593333,0.640000,-0.553721,0.268293,-0.208825,50.688210,-0.110737,0.008505,0.460037,0.292805,0.010320,-0.221378
Pelag_Saber_B_Timed,0.596667,0.640000,-0.553322,0.267986,-0.208324,50.657200,-0.110912,0.008326,0.460545,0.292614,0.010329,-0.220799
Pelag_Saber_B_Timed,0.600000,0.640000,-0.552948,0.267717,-0.207834,50.629450,-0.111076,0.008194,0.461025,0.292438,0.010366,-0.220259
Pelag_Saber_B_Timed,0.603333,0.640000,-0.552601,0.267414,-0.207350,50.605150,-0.111232,0.008038,0.461480,0.292276,0.010361,-0.219757
Pelag_Saber_B_Timed,0.606667,0.640000,-0.552280,0.267149,-0.206876,50.584080,-0.111376,0.007926,0.461908,0.292128,0.010383,-0.219292
Pelag_Saber_B_Timed,0.610000,0.640000,-0.551985,0.266928,-0.206426,50.565890,-0.111502,0.007858,0.462303,0.291998,0.010437,-0.218866
Pelag_Saber_B_Timed,0.613333,0.640000,-0.551715,0.266665,-0.205999,50.550700,-0.111602,0.007752,0.462666,0.291889,0.010442,-0.218479
